id,movie1,movie2,movie3,movie4,movie5,movie6
3827,1382,1053,1674,2581,2520,2501
3828,650,956,952,1619,1373,1949
3829,163,204,769,1711,1966,2304
3830,298,553,530,592,615,1046
3831,116,172,298,450,612,1054
3832,987,1232,1793,2645,2673,3970
3833,1069,1526,1187,1272,2090,2427
3834,726,2015,2267,1803,2761,2595
3835,3088,3100,2874,4516,4561,4608
3836,454,448,780,1176,1858,1702
3837,630,1300,2049,1679,3203,2655
3838,314,626,1220,1371,1390,1685
3839,226,326,966,1792,1894,2819
3840,428,440,1786,1547,2928,3415
3841,655,975,1618,1582,1881,2518
3842,58,492,711,1108,2009,4025
3843,494,2785,2579,2852,2935,3363
3844,1374,1419,1668,2232,2220,3045
3845,209,1040,1496,2575,2429,3273
3846,324,1075,1069,1064,1187,1039
3847,3088,3100,2874,4516,4561,4608
3848,147,189,318,283,764,889
3849,3088,3100,2874,4516,4561,4608
3850,94,864,1489,1256,1939,2286
3851,793,985,1708,1489,1368,2064
3852,223,877,1378,2174,2898,2497
3853,1213,2082,2076,2074,2716,2712
3854,697,892,1437,1670,1864,2247
3855,209,1040,1496,2575,2429,3273
3856,987,1232,1793,2645,2673,3970
3857,2555,3668,3577,3144,4806,4423
3858,1213,2082,2076,2074,2716,2712
3859,1213,2082,2076,2074,2716,2712
3860,453,421,593,517,1104,1718
3861,1291,1284,1582,1814,2050,3365
3862,1069,1526,1187,1272,2090,2427
3863,2238,2724,2657,2499,3426,3416
3864,1213,2082,2076,2074,2716,2712
3865,1213,2082,2076,2074,2716,2712
3866,987,1232,1793,2645,2673,3970
3867,191,232,800,672,1233,1262
3868,41,1290,1511,1507,2433,1905
3869,729,1711,1836,2078,2415,3029
3870,987,1232,1793,2645,2673,3970
3871,1213,2082,2076,2074,2716,2712
3872,428,440,1786,1547,2928,3415
3873,1213,2082,2076,2074,2716,2712
3874,1213,2082,2076,2074,2716,2712
3875,644,657,1581,2404,2489,1998
3876,438,424,1294,1120,1676,2081
3877,428,440,1786,1547,2928,3415
3878,644,657,1581,2404,2489,2364
3879,596,1247,2071,2462,2472,2894
3880,3088,3100,2874,4516,4561,4608
3881,3088,3100,2874,4516,4561,4608
3882,47,733,1016,1094,1463,1885
3883,895,1193,1732,2956,2696,3313
3884,726,2015,2267,1803,2761,2595
3885,136,175,1835,2027,1871,2896
3886,726,2015,2267,1803,2761,2595
3887,2016,2015,2041,2042,2265,3159
3888,155,232,476,721,672,1288
3889,697,892,1437,1670,1864,2247
3890,261,485,608,876,1480,2044
3891,1213,2082,2076,2074,2716,2712
3892,150,180,271,254,222,710
3893,160,1524,2028,2073,3018,2620
3894,987,1232,1793,2645,2673,3970
3895,76,793,1050,1091,1708,1142
3896,683,772,2102,3348,4115,4310
3897,3088,3100,2874,4516,4561,4608
3898,2808,2737,3200,3381,4001,3410
3899,143,454,780,1176,1426,2242
3900,2555,3668,3577,3144,4806,4423
3901,726,2015,2267,1803,2761,2595
3902,2,992,1785,1619,1929,2092
3903,1538,1597,1773,1561,1899,2175
3904,30,226,402,580,634,766
3905,1213,2082,2076,2074,2716,2712
3906,56,933,1267,1283,1505,1741
3907,3088,3100,2874,4516,4561,4608
3908,987,1232,1793,2645,2673,3970
3909,1730,2207,3115,2751,2927,3277
3910,358,679,1133,1826,2121,2842
3911,1213,2082,2076,2074,2716,2712
3912,428,440,1786,1547,2928,3415
3913,1213,2082,2076,2074,2716,2712
3914,358,679,1133,1826,2121,2842
3915,729,1799,1645,1728,2510,2415
3916,1213,2082,2076,2074,2716,2712
3917,729,1799,1645,1728,2510,2415
3918,85,569,633,1208,2324,2376
3919,1213,2082,2076,2074,2716,2712
3920,250,315,478,550,999,1130
3921,2555,3668,3577,3144,4806,4423
3922,454,448,780,1176,1858,1702
3923,168,1220,1457,2214,2131,2024
3924,419,418,721,1167,1130,1288
3925,1213,2082,2076,2074,2716,2712
3926,1424,1481,2045,2670,2728,2907
3927,182,252,326,817,836,951
3928,1382,1053,1674,2581,2520,2501
3929,987,1232,1793,2645,2673,3970
3930,726,2015,2267,1803,2761,2595
3931,1213,2082,2076,2074,2716,2712
3932,987,1232,1793,2645,2673,3970
3933,557,715,885,1801,1829,2430
3934,1213,2082,2076,2074,2716,2712
3935,85,892,633,1864,2324,2376
3936,903,2325,3657,3654,4299,3843
3937,726,2015,2267,1803,2761,2595
3938,1382,1053,1674,2581,2520,2501
3939,457,822,1448,1394,1171,1712
3940,1213,2082,2076,2074,2716,2712
3941,987,1232,1793,2645,2673,3970
3942,1213,2082,2076,2074,2716,2712
3943,2555,3668,3577,3144,4806,4423
3944,1213,2082,2076,2074,2716,2712
3945,1943,1758,2099,3055,2841,2592
3946,726,2015,2267,1803,2761,2595
3947,630,1300,2049,1679,3203,2655
3948,1213,2082,2076,2074,2716,2712
3949,610,1083,1434,1609,1296,1751
3950,1213,2082,2076,2074,2716,2712
3951,1213,2082,2076,2074,2716,2712
3952,1154,2157,2666,3802,4173,4328
3953,49,778,941,1395,2342,3142
3954,697,892,1437,1670,1864,2247
3955,1213,2082,2076,2074,2716,2712
3956,750,749,1553,1556,1575,2264
3957,1213,2082,2076,2074,2716,2712
3958,47,733,1016,1094,1463,1320
3959,509,636,1896,1426,2328,2242
3960,726,2015,2267,1803,2761,2595
3961,1213,2082,2076,2074,2716,2712
3962,1213,2082,2076,2074,2716,2712
3963,457,822,1448,1394,1171,1712
3964,743,1328,1413,1943,1595,1734
3965,1213,2082,2076,2074,2716,2712
3966,47,733,1016,1094,1463,1885
3967,95,153,906,1644,1618,1582
3968,2555,3668,3577,3144,4806,4423
3969,1213,2082,2076,2074,2716,2712
3970,948,987,1232,1793,2645,2673
3971,155,232,476,721,672,1288
3972,1213,2082,2076,2074,2716,2712
3973,948,987,1232,1793,2645,2673
3974,687,982,3105,2998,4459,3626
3975,343,226,355,416,524,1876
3976,1213,2082,2076,2074,2716,2712
3977,697,892,1437,1670,1864,2247
3978,223,877,1378,2174,2898,2497
3979,798,1002,1216,1795,1743,2428
3980,92,266,556,573,1032,1134
3981,726,2015,2267,1803,2761,2595
3982,72,105,90,113,210,444
3983,1413,1597,1773,1899,2382,2175
3984,3088,3100,2874,4516,4561,4608
3985,1213,2082,2076,2074,2716,2712
3986,511,708,858,1677,1253,2155
3987,392,450,1224,1305,1617,1697
3988,507,621,1049,1602,1128,1001
3989,1382,1053,1674,2581,2520,2501
3990,11,39,162,298,313,553
3991,1213,2082,2076,2074,2716,2712
3992,816,747,1234,1184,2341,3623
3993,1213,2082,2076,2074,2716,2712
3994,3088,3100,2874,4516,4561,4608
3995,726,2015,2267,1803,2761,2595
3996,987,1232,1793,2645,2673,3970
3997,1722,2808,2737,2512,3200,2226
3998,163,769,1711,1966,2304,2078
3999,226,355,416,524,1876,4407
4000,1382,1053,1674,2581,2520,2501
4001,1069,1526,1187,1272,2090,2427
4002,1213,2082,2076,2074,2716,2712
4003,454,448,780,1176,1858,1702
4004,5,31,51,149,166,207
4005,684,1455,1292,1514,2142,2422
4006,726,2015,2267,1803,2761,2595
4007,1382,1053,1674,2581,2520,2501
4008,94,707,864,1489,1939,2087
4009,1213,2082,2076,2074,2716,2712
4010,953,1285,1781,1800,1775,2172
4011,65,128,417,910,1311,1120
4012,2555,3668,3577,3144,4806,4423
4013,697,892,1437,1670,1864,2247
4014,3088,3100,2874,4516,4561,4608
4015,163,1754,1711,2477,2760,2864
4016,47,733,1016,1094,1463,1885
4017,1154,2157,2666,3802,4173,4328
4018,1213,2082,2076,2074,2716,2712
4019,1154,2157,2666,3802,4173,4328
4020,697,892,1437,1670,1864,2247
4021,1213,2082,2076,2074,2716,2712
4022,3088,3100,2874,4516,4561,4608
4023,122,368,490,951,1582,3661
4024,1213,2082,2076,2074,2716,2712
4025,58,492,711,1108,1080,2009
4026,1213,2082,2076,2074,2716,2712
4027,58,492,711,1108,2009,4025
4028,1213,2082,2076,2074,2716,2712
4029,572,713,1649,1907,2925,2325
4030,1213,2082,2076,2074,2716,2712
4031,358,679,1133,1826,2121,2842
4032,428,440,1786,1547,2928,3415
4033,241,453,421,517,559,1104
4034,294,388,386,664,722,1695
4035,840,1200,1208,1307,2036,2503
4036,417,785,924,1311,951,1088
4037,2238,2724,2657,2499,3426,3416
4038,581,771,1681,3370,3515,3172
4039,1213,2082,2076,2074,2716,2712
4040,1213,2082,2076,2074,2716,2712
4041,428,440,1786,1547,2928,3415
4042,953,1285,1781,1800,1775,2172
4043,568,765,868,842,2543,2713
4044,1213,2082,2076,2074,2716,2712
4045,294,388,386,664,722,1695
4046,644,657,1581,2404,2489,1998
4047,644,657,1581,2404,2489,2364
4048,394,643,691,962,830,1491
4049,610,1609,1296,1520,1751,1832
4050,1213,2082,2076,2074,2716,2712
4051,1973,1631,1766,2666,3802,3786
4052,94,864,1489,1256,1939,2286
4053,209,1040,1496,2575,2429,3273
4054,726,2015,2267,1803,2761,2595
4055,3088,3100,2874,4516,4561,4608
4056,428,440,1786,1547,2928,3415
4057,987,1232,1793,2645,2673,3970
4058,1213,2082,2076,2074,2716,2712
4059,36,37,181,293,270,370
4060,470,2022,2253,2500,3211,2880
4061,451,573,819,1155,1723,2517
4062,77,402,772,1294,2081,2964
4063,1468,1982,3219,3668,3341,2961
4064,630,1300,2049,1679,3203,2655
4065,454,448,780,1176,1858,1702
4066,1213,2082,2076,2074,2716,2712
4067,816,747,1234,1184,2341,3623
4068,92,266,556,573,1032,1134
4069,1238,855,1328,1595,1734,1601
4070,163,769,1711,1966,2304,2078
4071,491,662,626,1445,1620,1823
4072,1424,1481,2045,2670,2728,2907
4073,1943,1758,2099,3055,2841,2592
4074,1213,2082,2076,2074,2716,2712
4075,1213,2082,2076,2074,2716,2712
4076,879,855,1652,1945,1674,1925
4077,209,1040,1496,2575,2429,3273
4078,726,2015,2267,1803,2761,2595
4079,217,690,944,1381,1635,1757
4080,1374,2232,2220,3137,2247,2424
4081,85,569,633,1208,2324,2376
4082,697,892,1437,1670,1864,2247
4083,196,300,1029,1700,1831,1846
4084,987,1232,1793,2645,2673,3970
4085,1213,2082,2076,2074,2716,2712
4086,726,2015,2267,1803,2761,2595
4087,987,1232,1793,2645,2673,3970
4088,726,2015,2267,1803,2761,2595
4089,726,2015,2267,1803,2761,2595
4090,73,804,1100,1269,1563,2068
4091,81,329,347,340,334,1322
4092,953,1285,1781,1800,1775,2172
4093,1213,2082,2076,2074,2716,2712
4094,887,804,1671,2218,1239,1726
4095,1382,1053,1674,2581,2520,2501
4096,987,1232,1793,2645,2673,3970
4097,839,1837,1800,1843,3219,2654
4098,1730,2207,3115,2751,2927,3277
4099,164,887,804,1671,2218,1239
4100,697,892,1437,1670,1864,2247
4101,358,679,1133,1826,2121,2842
4102,562,840,1820,2707,2152,2346
4103,2238,2724,2657,2499,3426,3416
4104,1213,2082,2076,2074,2716,2712
4105,1676,1662,1667,1670,1671,1664
4106,1676,1662,1667,1670,1671,1664
4107,494,2785,2579,2852,2935,3363
4108,2555,3668,3577,3144,4806,4423
4109,1382,1053,1674,2581,2520,2501
4110,95,153,231,331,906,789
4111,394,643,830,1491,1770,2612
4112,128,435,1253,1636,2155,2395
4113,729,1711,1836,2078,2415,3029
4114,1999,2045,2670,2728,3641,4305
4115,683,772,1454,2102,3348,4310
4116,1292,2422,2371,3124,3294,3674
4117,644,657,1581,2404,2489,2364
4118,340,1152,1324,2441,1941,3204
4119,1213,2082,2076,2074,2716,2712
4120,85,892,633,1864,2324,2376
4121,3088,3100,2874,4516,4561,4608
4122,400,1063,1545,2187,1822,2435
4123,294,441,1057,1212,1557,1289
4124,987,1232,1793,2645,2673,3970
4125,223,877,1378,2174,2898,2497
4126,454,448,780,1176,1858,1702
4127,59,107,148,341,337,330
4128,274,273,566,498,773,765
4129,575,751,1065,1541,1551,1856
4130,750,749,1553,1556,1575,2264
4131,1213,2082,2076,2074,2716,2712
4132,160,1524,2028,2073,3018,2620
4133,360,547,824,995,883,1291
4134,160,1524,2028,2073,3018,2620
4135,816,747,1234,1184,2341,3623
4136,1213,2082,2076,2074,2716,2712
4137,287,640,1134,1102,1644,3039
4138,241,453,421,517,559,1104
4139,223,877,1378,2174,2898,2497
4140,948,987,1232,1793,2645,2673
4141,697,892,1437,1670,1864,2247
4142,132,801,1044,1513,2922,2194
4143,572,713,1649,1907,2925,2325
4144,239,261,426,485,876,1480
4145,1213,2082,2076,2074,2716,2712
4146,1213,2082,2076,2074,2716,2712
4147,1213,2082,2076,2074,2716,2712
4148,575,1065,1551,1856,1954,1809
4149,770,1125,1083,1612,1882,2286
4150,419,721,1133,1826,2198,2521
4151,1722,2808,2737,2512,3200,2226
4152,987,1232,1793,2645,2673,3970
4153,644,657,1581,2404,2489,2364
4154,116,172,368,592,1054,2610
4155,454,448,780,1176,1858,1702
4156,51,64,78,80,112,149
4157,223,877,1378,2174,2898,2497
4158,239,261,426,485,876,1480
4159,562,1826,2121,1577,1947,2346
4160,2315,2893,2697,2499,3684,3714
4161,840,1200,1208,1307,2036,2503
4162,3088,3100,2874,4516,4561,4608
4163,1213,2082,2076,2074,2716,2712
4164,1213,2082,2076,2074,2716,2712
4165,750,749,1553,1556,1575,2264
4166,400,1063,1545,2187,1822,2435
4167,27,33,50,99,159,359
4168,3088,3100,2874,4516,4561,4608
4169,697,892,1437,1670,1864,2247
4170,2555,3668,3577,3144,4806,4423
4171,3088,3100,2874,4516,4561,4608
4172,127,190,194,632,847,687
4173,1154,2157,2666,3802,3675,4328
4174,215,449,787,753,825,762
4175,1213,2082,2076,2074,2716,2712
4176,3088,3100,2874,4516,4561,4608
4177,463,1065,1381,1551,1856,1954
4178,865,2157,1986,3802,4017,3772
4179,2238,2724,2657,2499,3426,3416
4180,987,1232,1793,2645,2673,3970
4181,987,1232,1793,2645,2673,3970
4182,454,448,780,1176,1858,1702
4183,71,858,1127,1112,1159,1789
4184,816,747,1234,1184,2341,3992
4185,375,743,1461,1763,1924,1925
4186,470,2022,2253,2500,4060,3211
4187,729,1799,1645,1728,2510,2415
4188,1468,1982,3219,3668,3341,2961
4189,160,1524,2028,2073,3018,2620
4190,1213,2082,2076,2074,2716,2712
4191,987,1232,1793,2645,2673,3970
4192,425,588,958,1340,2134,2032
4193,159,1246,1349,1316,1252,1441
4194,228,495,852,1118,1747,2647
4195,1213,2082,2076,2074,2716,2712
4196,2785,2852,2710,2485,2935,3363
4197,441,1057,1212,1557,1289,1211
4198,750,749,1553,1556,1575,2264
4199,2555,3668,3577,3144,4806,4423
4200,987,1232,1793,2645,2673,3970
4201,343,226,355,416,524,1876
4202,687,982,3105,2998,4459,3626
4203,683,772,1454,2102,3348,4115
4204,94,864,1489,1256,1939,2286
4205,2555,3668,3577,3144,4806,4423
4206,343,226,355,416,524,1876
4207,953,1285,1781,1800,1775,2172
4208,3088,3100,2874,4516,4561,4608
4209,125,2932,2732,2834,2985,3536
4210,438,424,1294,1120,1772,1676
4211,630,1300,2049,1679,3203,2655
4212,1213,2082,2076,2074,2716,2712
4213,239,261,426,485,876,1480
4214,726,2015,2267,1803,2761,2595
4215,2238,2724,2657,2499,3426,3416
4216,1213,2082,2076,2074,2716,2712
4217,1413,1597,1773,1899,2382,2175
4218,18,52,338,275,229,344
4219,209,1040,1496,2575,2429,3273
4220,1921,1577,1947,2232,3614,3329
4221,2238,2724,2657,2499,3426,3416
4222,987,1232,1793,2645,2673,3970
4223,2555,3668,3577,3144,4806,4423
4224,2238,2724,2657,2499,3426,3416
4225,223,877,1378,2174,2898,2497
4226,287,640,1134,1102,1644,3039
4227,160,1524,2028,2073,3018,2620
4228,3088,3100,2874,4516,4561,4608
4229,2238,2724,2657,2499,3426,3416
4230,3088,3100,2874,4516,4561,4608
4231,143,524,2121,1426,1876,2242
4232,2555,3668,3577,3144,4806,4423
4233,729,1711,1836,2078,2415,3029
4234,30,84,125,152,389,841
4235,128,417,435,924,910,1311
4236,159,1246,1349,1316,1252,1441
4237,250,315,320,550,698,829
4238,1213,2082,2076,2074,2716,2712
4239,1061,1024,1081,903,1461,1763
4240,1213,2082,2076,2074,2716,2712
4241,1292,2422,2371,3124,3294,3674
4242,729,1799,1645,1728,2510,2415
4243,206,648,1029,1432,1992,1634
4244,715,885,2047,2379,1829,2506
4245,953,1285,1781,1800,1775,2172
4246,729,1799,1645,1728,2510,2415
4247,697,892,1437,1670,1864,2247
4248,294,664,722,1021,1239,1726
4249,494,2785,2579,2852,2935,3363
4250,150,180,271,254,222,710
4251,52,338,275,229,416,608
4252,3088,3100,2874,4516,4561,4608
4253,1069,1526,1272,2090,2427,2692
4254,30,226,639,1074,966,1792
4255,1213,2082,2076,2074,2716,2712
4256,47,733,1016,1094,1463,1885
4257,1213,2082,2076,2074,2716,2712
4258,1213,2082,2076,2074,2716,2712
4259,97,561,870,1000,1121,1725
4260,1213,2082,2076,2074,2716,2712
4261,697,892,1437,1670,1864,2247
4262,987,1232,1793,2645,2673,3970
4263,59,107,148,341,330,970
4264,470,587,1143,1257,1115,1565
4265,726,2015,2267,1803,2761,2595
4266,58,492,711,1108,1080,2009
4267,1213,2082,2076,2074,2716,2712
4268,630,1300,2049,1679,3203,2655
4269,1213,2082,2076,2074,2716,2712
4270,839,1837,1800,1843,3219,2654
4271,41,1290,1511,1507,2433,1905
4272,223,877,1378,2174,2898,2497
4273,1382,1053,1674,2581,2520,2501
4274,1408,2238,2967,2802,2499,3311
4275,223,877,1378,2174,2898,2497
4276,726,2015,2267,1803,2761,2595
4277,2555,3668,3577,3144,4806,4423
4278,1213,2082,2076,2074,2716,2712
4279,3088,3100,2874,4516,4561,4608
4280,953,1285,1781,1800,1775,2172
4281,1213,2082,2076,2074,2716,2712
4282,136,175,1835,2027,1871,2896
4283,428,440,1786,1547,2928,3415
4284,371,953,2456,2808,2362,3048
4285,953,1285,1781,1800,1775,2172
4286,770,793,985,1368,2064,2286
4287,1424,1481,2045,2670,2728,2907
4288,143,256,776,1156,1379,1693
4289,697,892,1437,1670,1864,2247
4290,303,280,423,1224,1305,2192
4291,2808,2737,3200,3381,4001,3997
4292,2238,2724,2657,2499,3426,3416
4293,1492,1679,1884,2229,2896,3115
4294,630,1300,2049,1679,3203,2655
4295,97,561,870,1000,1121,1725
4296,1551,1348,1856,1954,1809,1838
4297,987,1232,1793,2645,2673,3970
4298,2238,2724,2657,2499,3426,3416
4299,903,2325,2602,3657,3654,3843
4300,470,587,1143,1257,1115,1565
4301,402,683,772,1294,2224,2081
4302,1676,1662,1667,1670,1671,1664
4303,428,440,940,1786,1547,2928
4304,987,1232,1793,2645,2673,3970
4305,1424,1481,2045,2670,2728,2907
4306,58,492,711,1108,2009,4025
4307,2238,2724,2657,2499,3426,3416
4308,729,1799,1645,1728,2510,2415
4309,223,877,1378,2174,2898,2497
4310,683,772,1454,2102,3348,4115
4311,995,1027,3531,3577,3595,4729
4312,1213,2082,2076,2074,2716,2712
4313,25,182,785,815,1771,1760
4314,1213,2082,2076,2074,2716,2712
4315,1213,2082,2076,2074,2716,2712
4316,987,1232,1793,2645,2673,3970
4317,240,394,733,1097,2118,3563
4318,11,39,107,162,390,614
4319,301,644,1330,2038,2097,2489
4320,2555,3668,3577,3144,4806,4423
4321,3088,3100,2874,4516,4561,4608
4322,1382,1053,1674,2581,2520,2501
4323,1213,2082,2076,2074,2716,2712
4324,47,733,1016,1094,1463,1320
4325,1213,2082,2076,2074,2716,2712
4326,2238,2724,2657,2499,3426,3416
4327,697,892,1437,1670,1864,2247
4328,1154,2157,2666,3802,4173,3675
4329,362,532,733,1467,1151,1149
4330,223,877,1378,2174,2898,2497
4331,697,892,1437,1670,1864,2247
4332,42,60,229,1156,1276,1379
4333,2555,3668,3577,3144,4806,4423
4334,1424,1481,2045,2670,2728,3641
4335,1213,2082,2076,2074,2716,2712
4336,2555,3668,3577,3144,4806,4423
4337,1213,2082,2076,2074,2716,2712
4338,881,1394,1863,2446,1944,1791
4339,1213,2082,2076,2074,2716,2712
4340,58,492,711,1108,1080,2009
4341,2238,2724,2657,2499,3426,3416
4342,190,637,632,916,1460,1647
4343,451,573,819,1155,1723,2517
4344,223,877,1378,2174,2898,2497
4345,276,462,1418,1498,2381,1900
4346,1213,2082,2076,2074,2716,2712
4347,228,495,852,1118,1747,2647
4348,44,268,354,368,287,490
4349,47,733,1016,1094,1463,1885
4350,1213,2082,2076,2074,2716,2712
4351,953,1285,1781,1800,1775,2172
4352,3088,3100,2874,4516,4561,4608
4353,223,877,1378,2174,2898,2497
4354,358,679,1133,1826,2121,2842
4355,160,1524,2028,2073,3018,2620
4356,2238,2724,2657,2499,3426,3416
4357,1213,2082,2076,2074,2716,2712
4358,726,2015,2267,1803,2761,2595
4359,2238,2724,2657,2499,3426,3416
4360,1213,2082,2076,2074,2716,2712
4361,2780,2071,2472,2819,2327,2894
4362,982,1278,3520,3449,4060,2998
4363,494,2785,2579,2852,2935,3363
4364,3088,3100,2874,4516,4561,4608
4365,3088,3100,2874,4516,4561,4608
4366,175,714,859,2000,2244,2148
4367,55,69,174,176,211,541
4368,987,1232,1793,2645,2673,3970
4369,2555,3668,3577,3144,4806,4423
4370,1213,2082,2076,2074,2716,2712
4371,2555,3668,3577,3144,4806,4423
4372,987,1232,1793,2645,2673,3970
4373,3088,3100,2874,4516,4561,4608
4374,1213,2082,2076,2074,2716,2712
4375,402,582,634,692,2157,2487
4376,30,168,580,1220,1792,1457
4377,1213,2082,2076,2074,2716,2712
4378,160,958,1340,2032,2366,3160
4379,284,791,885,1723,1649,1675
4380,82,255,388,386,702,722
4381,428,440,1786,1547,2928,3415
4382,1213,2082,2076,2074,2716,2712
4383,428,440,1786,1547,2928,3415
4384,3088,3100,2874,4516,4561,4608
4385,2555,3668,3577,3144,4806,4423
4386,58,492,711,1108,1080,2009
4387,1213,2082,2076,2074,2716,2712
4388,1213,2082,2076,2074,2716,2712
4389,58,492,711,1108,1080,2009
4390,3088,3100,2874,4516,4561,4608
4391,223,877,1378,2174,2898,2497
4392,95,153,231,331,906,789
4393,726,2015,2267,1803,2761,2595
4394,987,1232,1793,2645,2673,3970
4395,1943,1758,2099,3055,2841,2592
4396,1213,2082,2076,2074,2716,2712
4397,1213,2082,2076,2074,2716,2712
4398,428,440,1786,1547,2928,3415
4399,67,595,916,1880,1647,1730
4400,987,1232,1793,2645,2673,3970
4401,987,1232,1793,2645,2673,3970
4402,190,637,632,916,1460,1647
4403,987,1232,1793,2645,2673,3970
4404,726,1044,1372,1878,2793,2792
4405,209,1040,1496,2575,2429,3273
4406,1424,1481,2045,2670,2728,2907
4407,343,226,355,416,524,1876
4408,987,1232,1793,2645,2673,3970
4409,428,440,1786,1547,2928,3415
4410,2555,3668,3577,3144,4806,4423
4411,1213,2082,2076,2074,2716,2712
4412,644,657,1581,2404,2489,2364
4413,70,404,933,1267,1289,1327
4414,228,495,852,1118,1747,2647
4415,1676,1662,1667,1670,1671,1664
4416,417,785,924,1311,951,1088
4417,987,1158,1608,2514,2178,3677
4418,2555,3668,3577,3144,4806,4423
4419,764,789,1456,1973,2390,3430
4420,683,772,2102,3348,4115,4310
4421,1413,1597,1773,1899,2382,2175
4422,1213,2082,2076,2074,2716,2712
4423,2555,3668,3577,3144,4806,4823
4424,561,610,999,1083,1130,1609
4425,726,2015,2267,1803,2761,2595
4426,672,1771,2354,2279,3163,3125
4427,683,772,1454,2102,3348,4115
4428,753,825,933,1267,1505,1741
4429,223,877,1378,2174,2898,2497
4430,151,210,319,556,663,1134
4431,987,1232,1793,2645,2673,3970
4432,987,1232,1793,2645,2673,3970
4433,1213,2082,2076,2074,2716,2712
4434,1213,2082,2076,2074,2716,2712
4435,1213,2082,2076,2074,2716,2712
4436,1213,2082,2076,2074,2716,2712
4437,1053,2145,1479,1734,1924,1925
4438,626,1390,1896,2214,2131,2024
4439,209,1040,1496,2575,2429,3273
4440,1213,2082,2076,2074,2716,2712
4441,2238,2724,2657,2499,3426,3416
4442,494,2785,2579,2852,2935,3363
4443,454,448,780,1176,1858,1702
4444,726,2015,2267,1803,2761,2595
4445,987,1232,1793,2645,2673,3970
4446,1069,1526,1187,1272,2090,2427
4447,726,2015,2267,1803,2761,2595
4448,1213,2079,2082,2076,2074,2716
4449,750,749,1553,1556,1575,2264
4450,223,877,1378,2174,2898,2497
4451,987,1232,1793,2645,2673,3970
4452,287,640,1134,1102,1644,3039
4453,2555,3668,3577,3144,4806,4423
4454,223,877,1378,2174,2898,2497
4455,1730,2207,3115,2751,2927,3277
4456,1213,2079,2082,2076,2074,2716
4457,358,679,1133,1826,2121,2842
4458,95,153,231,331,906,789
4459,687,982,3105,2998,3626,4998
4460,428,440,1786,1547,2928,3415
4461,881,1394,1863,2446,1944,1791
4462,1213,2082,2076,2074,2716,2712
4463,1382,1053,1674,2581,2520,2501
4464,1,79,125,141,675,842
4465,76,1050,1091,2188,2474,2286
4466,1174,1343,1348,1835,2514,2809
4467,1722,2808,2737,2512,3200,2226
4468,764,789,1456,1973,2390,3430
4469,94,707,864,1489,1939,2087
4470,494,2785,2579,2852,2935,3363
4471,687,982,3105,2998,4459,3626
4472,511,894,1088,1117,1417,1769
4473,987,1232,1793,2645,2673,3970
4474,1424,1481,2045,2670,2728,2907
4475,223,877,1378,2174,2898,2497
4476,1213,2082,2076,2074,2716,2712
4477,203,238,587,711,756,2009
4478,1213,2082,2076,2074,2716,2712
4479,987,1232,1793,2645,2673,3970
4480,344,393,1278,1224,1441,1994
4481,1676,1662,1667,1670,1671,1664
4482,697,892,1437,1670,1864,2247
4483,400,1063,1545,2187,1822,2435
4484,953,1285,1781,1800,1775,2172
4485,1413,1597,1773,1899,2382,2175
4486,1378,1369,1782,3505,4275,4628
4487,1213,2082,2076,2074,2716,2712
4488,457,822,1448,1394,1171,1712
4489,881,1394,1863,2446,1944,1791
4490,3088,3100,2874,4516,4561,4608
4491,74,161,199,379,477,415
4492,340,1152,1324,2441,1941,3204
4493,2238,2724,2657,2499,3426,3416
4494,881,1394,1863,2446,1944,1791
4495,454,448,780,1176,1858,1702
4496,596,1279,1247,1866,2273,2957
4497,60,229,895,1471,1156,1379
4498,223,877,1378,2174,2898,2497
4499,1213,2082,2076,2074,2716,2712
4500,159,1246,1349,1316,1252,1441
4501,644,657,1581,2404,2489,2364
4502,987,1232,1793,2645,2673,3970
4503,223,877,1378,2174,2898,2497
4504,223,877,1378,2174,2898,2497
4505,729,1711,1836,2078,2415,3029
4506,726,2015,2267,1803,2761,2595
4507,581,771,1681,3370,3515,3172
4508,750,749,1553,1556,1575,2264
4509,113,115,181,783,2305,2392
4510,987,1232,1793,2645,2673,3970
4511,428,440,1786,1547,2928,3415
4512,3088,3100,2874,4516,4561,4608
4513,217,690,944,1381,1635,1757
4514,1291,1284,1582,1814,2050,3365
4515,2780,2071,2472,2819,2327,2894
4516,3088,3100,2874,4561,4608,4597
4517,3088,3100,2874,4516,4561,4608
4518,881,1394,1863,2446,1944,1791
4519,697,892,1437,1670,1864,2247
4520,1413,1597,1773,1899,2382,2175
4521,848,822,1845,1773,1712,2438
4522,987,1232,1793,2645,2673,3970
4523,209,1040,1496,2575,2429,3273
4524,750,749,1553,1556,1575,2264
4525,573,995,883,1441,2624,3611
4526,816,747,1234,1184,2341,3623
4527,3088,3100,2874,4516,4561,4608
4528,155,232,476,721,672,1288
4529,453,507,517,621,1104,1718
4530,1676,1662,1667,1670,1671,1664
4531,106,539,618,767,1159,1964
4532,1213,2082,2076,2074,2716,2712
4533,987,1232,1793,2645,2673,3970
4534,848,822,1845,1773,1712,2438
4535,683,772,1454,2102,3348,4115
4536,726,2015,2267,1803,2761,2595
4537,122,151,350,368,287,490
4538,2238,2724,2657,2499,3426,3416
4539,151,319,327,341,330,456
4540,1213,2082,2076,2074,2716,2712
4541,626,1390,1896,2214,2131,2024
